Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Product,Quantity,Unit_Price,Sales,Discount,Profit
ORD007995,2023-12-16,CUST1061,Home Office,West,Technology,Mouse,1,39.66,33.71,0.15,7.27
ORD007996,2023-12-16,CUST1503,Home Office,North,Technology,Mouse,1,45.81,41.23,0.1,6.64
ORD007997,2023-12-17,CUST8220,Consumer,North,Technology,Mouse,2,40.28,80.57,0.0,9.17
ORD007998,2023-12-17,CUST6018,Corporate,North,Furniture,Cabinet,2,172.08,344.17,0.0,68.44
ORD007998,2023-12-17,CUST6018,Corporate,North,Technology,Keyboard,1,114.58,114.58,0.0,14.24
ORD007999,2023-12-17,CUST1067,Corporate,South,Technology,USB Drive,1,11.53,11.53,0.0,3.45
ORD007999,2023-12-17,CUST1067,Corporate,South,Furniture,Table,1,291.25,291.25,0.0,75.56
ORD007999,2023-12-17,CUST1067,Corporate,South,Technology,Laptop,3,1357.27,4071.82,0.0,1111.97
ORD008000,2023-12-17,CUST9249,Consumer,North,Office Supplies,Binder,3,6.12,18.35,0.0,2.27
ORD008001,2023-12-17,CUST9580,Consumer,West,Technology,Mouse,1,40.16,40.16,0.0,10.97
ORD008002,2023-12-17,CUST9622,Consumer,South,Furniture,Bookshelf,1,193.39,193.39,0.0,22.98
ORD008002,2023-12-17,CUST9622,Consumer,South,Technology,USB Drive,2,17.13,34.26,0.0,3.48
ORD008003,2023-12-17,CUST3903,Consumer,North,Technology,Keyboard,1,30.24,30.24,0.0,8.48
ORD008004,2023-12-17,CUST2275,Consumer,East,Technology,Webcam,1,87.57,87.57,0.0,24.21
ORD008005,2023-12-17,CUST3139,Consumer,North,Technology,Laptop,2,1382.73,2765.46,0.0,448.75
ORD008005,2023-12-17,CUST3139,Consumer,North,Technology,Mouse,1,22.71,21.57,0.05,2.61
ORD008005,2023-12-17,CUST3139,Consumer,North,Technology,Keyboard,3,54.88,139.94,0.15,20.71
ORD008006,2023-12-17,CUST8456,Consumer,North,Office Supplies,Binder,1,7.09,7.09,0.0,1.85
ORD008007,2023-12-17,CUST4781,Consumer,West,Furniture,Table,2,599.21,1198.42,0.0,310.83
ORD008008,2023-12-17,CUST2223,Consumer,South,Furniture,Cabinet,1,333.91,333.91,0.0,81.04
ORD008008,2023-12-17,CUST2223,Consumer,South,Office Supplies,Paper,2,13.98,27.97,0.0,6.73
ORD008008,2023-12-17,CUST2223,Consumer,South,Technology,Webcam,3,41.81,100.35,0.2,25.89
ORD008008,2023-12-17,CUST2223,Consumer,South,Technology,Headphones,1,54.08,54.08,0.0,14.47
ORD008009,2023-12-17,CUST2201,Corporate,South,Office Supplies,Binder,1,12.67,12.67,0.0,3.4
ORD008009,2023-12-17,CUST2201,Corporate,South,Furniture,Chair,2,327.55,655.11,0.0,173.25
ORD008009,2023-12-17,CUST2201,Corporate,South,Furniture,Cabinet,1,486.11,486.11,0.0,50.27
ORD008010,2023-12-17,CUST8189,Consumer,West,Technology,Laptop,2,918.8,1837.6,0.0,215.95
ORD008010,2023-12-17,CUST8189,Consumer,West,Technology,Mouse,2,36.08,72.17,0.0,21.32
ORD008010,2023-12-17,CUST8189,Consumer,West,Technology,Keyboard,1,106.54,95.89,0.1,12.69
ORD008010,2023-12-17,CUST8189,Consumer,West,Technology,USB Drive,2,10.33,20.67,0.0,4.71
ORD008011,2023-12-17,CUST2869,Corporate,North,Technology,Monitor,1,529.06,529.06,0.0,78.72
ORD008011,2023-12-17,CUST2869,Corporate,North,Technology,Keyboard,1,91.87,91.87,0.0,24.42
ORD008011,2023-12-17,CUST2869,Corporate,North,Technology,Mouse,1,33.76,33.76,0.0,8.94
ORD008011,2023-12-17,CUST2869,Corporate,North,Technology,Webcam,1,133.23,133.23,0.0,24.12
ORD008012,2023-12-17,CUST7824,Consumer,East,Office Supplies,Envelope,1,14.88,14.88,0.0,2.66
ORD008012,2023-12-17,CUST7824,Consumer,East,Furniture,Table,2,587.86,1175.71,0.0,135.94
ORD008012,2023-12-17,CUST7824,Consumer,East,Office Supplies,Binder,3,8.63,25.9,0.0,5.72
ORD008013,2023-12-17,CUST6757,Consumer,West,Technology,Webcam,2,119.86,227.74,0.05,64.03
ORD008013,2023-12-17,CUST6757,Consumer,West,Furniture,Desk,2,681.75,1363.5,0.0,291.56
ORD008014,2023-12-17,CUST3276,Consumer,South,Technology,Laptop,2,822.46,1644.92,0.0,490.29
ORD008015,2023-12-17,CUST5515,Corporate,North,Technology,Keyboard,2,50.47,90.85,0.1,16.97
ORD008015,2023-12-17,CUST5515,Corporate,North,Office Supplies,Envelope,1,12.73,10.82,0.15,1.16
ORD008015,2023-12-17,CUST5515,Corporate,North,Technology,USB Drive,1,23.3,23.3,0.0,2.86
ORD008016,2023-12-17,CUST6661,Home Office,South,Technology,Mouse,4,23.71,94.83,0.0,10.2
ORD008017,2023-12-17,CUST2148,Corporate,East,Technology,USB Drive,2,11.74,23.48,0.0,3.18
ORD008017,2023-12-17,CUST2148,Corporate,East,Office Supplies,Envelope,3,6.11,18.33,0.0,4.33
ORD008017,2023-12-17,CUST2148,Corporate,East,Office Supplies,Notebook,1,3.1,3.1,0.0,0.88
ORD008018,2023-12-17,CUST6922,Consumer,North,Technology,Keyboard,1,34.16,34.16,0.0,7.07
ORD008019,2023-12-17,CUST3280,Home Office,South,Office Supplies,Binder,1,7.13,7.13,0.0,0.75
ORD008020,2023-12-17,CUST1836,Consumer,West,Office Supplies,Folder,1,8.23,8.23,0.0,2.07
ORD008020,2023-12-17,CUST1836,Consumer,West,Office Supplies,Binder,1,13.33,13.33,0.0,3.58
ORD008021,2023-12-17,CUST4598,Consumer,North,Technology,USB Drive,1,27.52,27.52,0.0,8.07
ORD008021,2023-12-17,CUST4598,Consumer,North,Furniture,Bookshelf,1,235.67,235.67,0.0,33.99
ORD008021,2023-12-17,CUST4598,Consumer,North,Furniture,Table,1,232.11,208.9,0.1,29.71
ORD008021,2023-12-17,CUST4598,Consumer,North,Office Supplies,Folder,1,7.06,7.06,0.0,2.01
ORD008022,2023-12-17,CUST7341,Consumer,West,Technology,Keyboard,1,50.93,50.93,0.0,7.8
ORD008022,2023-12-17,CUST7341,Consumer,West,Furniture,Chair,3,360.03,1080.08,0.0,154.17
ORD008023,2023-12-17,CUST3022,Corporate,East,Office Supplies,Folder,1,3.6,3.6,0.0,0.89
ORD008023,2023-12-17,CUST3022,Corporate,East,Technology,Keyboard,1,101.54,101.54,0.0,21.43
ORD008023,2023-12-17,CUST3022,Corporate,East,Technology,Laptop,1,1443.5,1299.15,0.1,357.79
ORD008023,2023-12-17,CUST3022,Corporate,East,Furniture,Desk,3,327.67,983.01,0.0,162.41
ORD008024,2023-12-18,CUST9063,Consumer,West,Office Supplies,Stapler,2,10.51,21.01,0.0,2.73
ORD008024,2023-12-18,CUST9063,Consumer,West,Furniture,Desk,1,412.85,412.85,0.0,69.0
ORD008024,2023-12-18,CUST9063,Consumer,West,Office Supplies,Envelope,1,10.32,10.32,0.0,1.87
ORD008024,2023-12-18,CUST9063,Consumer,West,Furniture,Table,1,384.46,384.46,0.0,61.74
ORD008025,2023-12-18,CUST7670,Consumer,East,Office Supplies,Notebook,1,6.34,6.34,0.0,0.84
ORD008026,2023-12-18,CUST4356,Corporate,West,Technology,Headphones,1,37.68,37.68,0.0,6.65
ORD008027,2023-12-18,CUST2758,Consumer,East,Furniture,Table,1,461.61,392.37,0.15,45.94
ORD008028,2023-12-18,CUST7643,Home Office,South,Technology,Webcam,2,56.61,113.22,0.0,27.87
ORD008028,2023-12-18,CUST7643,Home Office,South,Office Supplies,Notebook,1,4.16,4.16,0.0,0.53
ORD008028,2023-12-18,CUST7643,Home Office,South,Furniture,Chair,1,119.85,119.85,0.0,23.9
ORD008029,2023-12-18,CUST5217,Home Office,South,Technology,Monitor,1,518.91,518.91,0.0,111.52
ORD008030,2023-12-18,CUST7139,Home Office,South,Office Supplies,Folder,1,2.14,2.14,0.0,0.54
ORD008030,2023-12-18,CUST7139,Home Office,South,Office Supplies,Notebook,1,8.38,8.38,0.0,1.02
ORD008031,2023-12-18,CUST4560,Consumer,North,Technology,Keyboard,2,117.86,235.72,0.0,56.97
ORD008032,2023-12-18,CUST1166,Corporate,East,Technology,USB Drive,1,25.63,25.63,0.0,7.51
ORD008032,2023-12-18,CUST1166,Corporate,East,Office Supplies,Pen,2,4.3,8.59,0.0,0.91
ORD008032,2023-12-18,CUST1166,Corporate,East,Office Supplies,Notebook,1,7.62,7.62,0.0,2.13
ORD008032,2023-12-18,CUST1166,Corporate,East,Technology,Headphones,1,97.05,97.05,0.0,25.28
ORD008033,2023-12-18,CUST6722,Consumer,East,Office Supplies,Binder,2,7.95,15.9,0.0,2.97
ORD008033,2023-12-18,CUST6722,Consumer,East,Furniture,Bookshelf,1,235.93,188.74,0.2,37.17
ORD008034,2023-12-18,CUST7001,Home Office,East,Office Supplies,Notebook,1,6.73,6.73,0.0,1.77
ORD008034,2023-12-18,CUST7001,Home Office,East,Technology,Keyboard,1,39.79,35.82,0.1,7.26
ORD008034,2023-12-18,CUST7001,Home Office,East,Technology,Laptop,2,954.43,1908.86,0.0,548.29
ORD008035,2023-12-18,CUST7911,Corporate,North,Technology,Headphones,1,160.73,160.73,0.0,45.8
ORD008036,2023-12-18,CUST7514,Consumer,East,Technology,USB Drive,2,27.48,54.96,0.0,13.21
ORD008037,2023-12-18,CUST1472,Corporate,West,Technology,Laptop,1,1296.91,1167.22,0.1,331.08
ORD008038,2023-12-18,CUST9988,Consumer,North,Office Supplies,Folder,1,4.78,4.78,0.0,0.61
ORD008038,2023-12-18,CUST9988,Consumer,North,Technology,USB Drive,1,15.85,15.85,0.0,3.06
ORD008039,2023-12-18,CUST1482,Consumer,South,Technology,USB Drive,2,25.87,51.74,0.0,6.84
ORD008039,2023-12-18,CUST1482,Consumer,South,Furniture,Table,1,448.49,381.21,0.15,89.21
ORD008040,2023-12-18,CUST8142,Home Office,East,Furniture,Cabinet,1,179.23,179.23,0.0,28.23
ORD008040,2023-12-18,CUST8142,Home Office,East,Office Supplies,Notebook,1,10.27,10.27,0.0,1.13
ORD008040,2023-12-18,CUST8142,Home Office,East,Office Supplies,Stapler,2,10.0,19.99,0.0,2.95
ORD008040,2023-12-18,CUST8142,Home Office,East,Furniture,Desk,2,397.35,794.69,0.0,145.24
ORD008041,2023-12-18,CUST1710,Corporate,West,Office Supplies,Pen,1,2.51,2.51,0.0,0.56
ORD008041,2023-12-18,CUST1710,Corporate,West,Office Supplies,Folder,2,5.5,11.0,0.0,2.48
ORD008042,2023-12-18,CUST2372,Corporate,South,Technology,USB Drive,3,16.49,49.48,0.0,12.46
ORD008042,2023-12-18,CUST2372,Corporate,South,Technology,Monitor,1,293.85,293.85,0.0,83.44
ORD008043,2023-12-18,CUST5526,Consumer,South,Office Supplies,Binder,3,8.47,25.41,0.0,5.5
ORD008043,2023-12-18,CUST5526,Consumer,South,Technology,Monitor,2,558.96,1117.92,0.0,147.74
ORD008044,2023-12-18,CUST6362,Home Office,North,Office Supplies,Pen,1,1.19,1.19,0.0,0.33
ORD008044,2023-12-18,CUST6362,Home Office,North,Office Supplies,Paper,1,20.28,20.28,0.0,5.77
ORD008045,2023-12-18,CUST3972,Consumer,South,Furniture,Desk,2,664.77,1329.54,0.0,138.46
ORD008045,2023-12-18,CUST3972,Consumer,South,Furniture,Chair,3,384.07,1152.21,0.0,170.72
ORD008045,2023-12-18,CUST3972,Consumer,South,Technology,Webcam,1,125.8,125.8,0.0,29.26
ORD008045,2023-12-18,CUST3972,Consumer,South,Technology,USB Drive,2,27.9,55.8,0.0,5.97
ORD008046,2023-12-18,CUST5654,Corporate,West,Office Supplies,Binder,2,6.19,12.39,0.0,3.69
ORD008046,2023-12-18,CUST5654,Corporate,West,Office Supplies,Pen,1,3.89,3.89,0.0,1.08
ORD008047,2023-12-18,CUST6955,Consumer,South,Furniture,Chair,1,132.37,132.37,0.0,27.46
ORD008048,2023-12-18,CUST3152,Consumer,South,Technology,Monitor,2,344.23,619.61,0.1,163.85
ORD008048,2023-12-18,CUST3152,Consumer,South,Office Supplies,Stapler,4,12.64,50.55,0.0,5.48
ORD008048,2023-12-18,CUST3152,Consumer,South,Technology,Keyboard,1,34.07,34.07,0.0,6.24
ORD008049,2023-12-18,CUST7320,Corporate,East,Technology,Headphones,4,111.61,446.46,0.0,81.85
ORD008049,2023-12-18,CUST7320,Corporate,East,Technology,Headphones,2,185.38,370.77,0.0,52.92
ORD008050,2023-12-18,CUST7022,Home Office,North,Technology,Keyboard,4,102.57,348.73,0.15,78.76
ORD008050,2023-12-18,CUST7022,Home Office,North,Office Supplies,Pen,2,4.02,8.04,0.0,2.35
ORD008050,2023-12-18,CUST7022,Home Office,North,Technology,Keyboard,2,47.96,95.93,0.0,15.24
ORD008051,2023-12-18,CUST9957,Corporate,East,Office Supplies,Folder,2,8.57,15.43,0.1,4.51
ORD008052,2023-12-18,CUST4964,Consumer,North,Technology,Keyboard,2,93.42,186.83,0.0,26.28
ORD008053,2023-12-18,CUST4379,Consumer,South,Office Supplies,Notebook,1,10.62,10.62,0.0,3.04
ORD008054,2023-12-18,CUST3721,Home Office,West,Technology,Monitor,1,372.78,335.51,0.1,72.9
ORD008054,2023-12-18,CUST3721,Home Office,West,Technology,Keyboard,1,50.53,50.53,0.0,8.4
ORD008054,2023-12-18,CUST3721,Home Office,West,Technology,Mouse,1,42.7,42.7,0.0,6.83
ORD008054,2023-12-18,CUST3721,Home Office,West,Technology,Webcam,1,72.88,72.88,0.0,17.78
ORD008055,2023-12-18,CUST9911,Consumer,South,Office Supplies,Pen,2,3.59,7.18,0.0,0.84
ORD008056,2023-12-18,CUST6811,Home Office,East,Office Supplies,Paper,1,18.54,18.54,0.0,3.62
ORD008056,2023-12-18,CUST6811,Home Office,East,Furniture,Chair,1,150.4,150.4,0.0,27.72
ORD008057,2023-12-18,CUST7695,Consumer,East,Office Supplies,Stapler,2,9.94,17.89,0.1,3.1
ORD008057,2023-12-18,CUST7695,Consumer,East,Office Supplies,Binder,2,12.32,24.65,0.0,5.03
ORD008057,2023-12-18,CUST7695,Consumer,East,Technology,Laptop,1,1057.78,1057.78,0.0,178.57
ORD008057,2023-12-18,CUST7695,Consumer,East,Technology,Headphones,2,161.54,323.08,0.0,75.01
ORD008058,2023-12-18,CUST8214,Home Office,North,Technology,Headphones,2,198.54,397.08,0.0,54.8
ORD008058,2023-12-18,CUST8214,Home Office,North,Furniture,Bookshelf,2,91.22,145.96,0.2,32.32
ORD008059,2023-12-19,CUST2161,Home Office,South,Technology,Headphones,3,192.36,577.07,0.0,110.07
ORD008059,2023-12-19,CUST2161,Home Office,South,Office Supplies,Paper,2,16.43,32.86,0.0,6.76
ORD008059,2023-12-19,CUST2161,Home Office,South,Furniture,Cabinet,1,258.67,258.67,0.0,70.26
ORD008059,2023-12-19,CUST2161,Home Office,South,Office Supplies,Stapler,1,16.39,16.39,0.0,3.7
ORD008059,2023-12-19,CUST2161,Home Office,South,Office Supplies,Notebook,3,8.66,25.98,0.0,7.18
ORD008060,2023-12-19,CUST7254,Corporate,East,Technology,USB Drive,2,24.72,49.43,0.0,5.97
ORD008061,2023-12-19,CUST5732,Home Office,North,Furniture,Table,1,304.0,304.0,0.0,79.6
ORD008062,2023-12-19,CUST1777,Home Office,East,Technology,USB Drive,3,10.02,30.07,0.0,6.33
ORD008063,2023-12-19,CUST9692,Consumer,West,Technology,Keyboard,4,116.44,465.76,0.0,99.0
ORD008063,2023-12-19,CUST9692,Consumer,West,Furniture,Bookshelf,1,134.02,134.02,0.0,37.68
ORD008063,2023-12-19,CUST9692,Consumer,West,Furniture,Chair,1,347.02,347.02,0.0,52.27
ORD008064,2023-12-19,CUST6958,Corporate,West,Technology,Webcam,3,44.28,132.83,0.0,15.7
ORD008064,2023-12-19,CUST6958,Corporate,West,Office Supplies,Envelope,3,13.37,40.11,0.0,8.66
ORD008065,2023-12-19,CUST4956,Consumer,West,Office Supplies,Folder,3,7.09,21.27,0.0,4.05
ORD008065,2023-12-19,CUST4956,Consumer,West,Furniture,Chair,1,137.75,137.75,0.0,26.18
ORD008066,2023-12-19,CUST2772,Consumer,East,Technology,Mouse,3,17.88,53.64,0.0,9.22
ORD008067,2023-12-19,CUST6405,Corporate,North,Technology,Headphones,1,86.49,86.49,0.0,24.11
ORD008068,2023-12-19,CUST9687,Home Office,West,Furniture,Cabinet,1,207.52,207.52,0.0,42.79
ORD008068,2023-12-19,CUST9687,Home Office,West,Office Supplies,Binder,1,7.53,7.53,0.0,1.65
ORD008068,2023-12-19,CUST9687,Home Office,West,Office Supplies,Folder,3,3.85,11.54,0.0,3.2
ORD008069,2023-12-19,CUST9567,Consumer,West,Technology,Laptop,1,1371.61,1371.61,0.0,332.68
ORD008069,2023-12-19,CUST9567,Consumer,West,Technology,Mouse,4,41.5,166.01,0.0,18.78
ORD008069,2023-12-19,CUST9567,Consumer,West,Technology,Keyboard,2,56.56,96.16,0.15,25.93
ORD008070,2023-12-19,CUST4153,Consumer,North,Technology,Webcam,1,116.5,116.5,0.0,14.48
ORD008070,2023-12-19,CUST4153,Consumer,North,Technology,Keyboard,1,86.57,86.57,0.0,14.85
ORD008070,2023-12-19,CUST4153,Consumer,North,Office Supplies,Pen,1,2.32,2.32,0.0,0.43
ORD008070,2023-12-19,CUST4153,Consumer,North,Technology,Mouse,1,43.27,43.27,0.0,10.29
ORD008071,2023-12-19,CUST7907,Corporate,East,Office Supplies,Envelope,2,17.59,35.19,0.0,6.27
ORD008071,2023-12-19,CUST7907,Corporate,East,Office Supplies,Paper,1,12.17,12.17,0.0,1.62
ORD008072,2023-12-19,CUST8105,Corporate,West,Technology,Headphones,3,62.03,186.1,0.0,54.97
ORD008073,2023-12-19,CUST4073,Consumer,East,Technology,Headphones,2,79.95,159.91,0.0,26.87
ORD008073,2023-12-19,CUST4073,Consumer,East,Furniture,Bookshelf,1,104.82,104.82,0.0,13.32
ORD008074,2023-12-19,CUST8129,Consumer,East,Technology,USB Drive,4,22.78,91.1,0.0,21.01
ORD008075,2023-12-19,CUST8032,Home Office,North,Furniture,Table,1,540.35,540.35,0.0,143.85
ORD008076,2023-12-19,CUST4799,Home Office,West,Technology,Laptop,1,1038.06,1038.06,0.0,149.87
ORD008076,2023-12-19,CUST4799,Home Office,West,Technology,Mouse,1,31.18,31.18,0.0,6.64
ORD008076,2023-12-19,CUST4799,Home Office,West,Technology,Keyboard,2,41.47,82.93,0.0,10.01
ORD008077,2023-12-19,CUST2459,Corporate,East,Technology,Webcam,1,137.14,137.14,0.0,29.51
ORD008078,2023-12-19,CUST5864,Consumer,East,Technology,Laptop,1,1287.05,1287.05,0.0,365.79
ORD008078,2023-12-19,CUST5864,Consumer,East,Furniture,Chair,1,361.06,361.06,0.0,67.11
ORD008078,2023-12-19,CUST5864,Consumer,East,Furniture,Table,3,409.71,1229.14,0.0,131.48
ORD008078,2023-12-19,CUST5864,Consumer,East,Technology,Headphones,4,86.44,293.91,0.15,63.34
ORD008079,2023-12-19,CUST6590,Consumer,East,Technology,Keyboard,1,38.25,38.25,0.0,4.58
ORD008080,2023-12-19,CUST4399,Consumer,East,Office Supplies,Stapler,1,17.81,17.81,0.0,2.27
ORD008080,2023-12-19,CUST4399,Consumer,East,Office Supplies,Notebook,1,10.91,10.91,0.0,2.31
ORD008080,2023-12-19,CUST4399,Consumer,East,Technology,Monitor,2,554.25,1108.49,0.0,155.26
ORD008081,2023-12-19,CUST5053,Consumer,North,Furniture,Cabinet,1,408.77,408.77,0.0,43.2
ORD008082,2023-12-19,CUST2273,Consumer,East,Technology,USB Drive,4,16.37,55.67,0.15,10.39
ORD008082,2023-12-19,CUST2273,Consumer,East,Technology,Monitor,4,256.5,1026.0,0.0,155.52
ORD008082,2023-12-19,CUST2273,Consumer,East,Technology,USB Drive,1,10.74,10.74,0.0,1.99
ORD008083,2023-12-19,CUST3872,Home Office,South,Office Supplies,Binder,2,14.42,28.85,0.0,6.59
ORD008083,2023-12-19,CUST3872,Home Office,South,Technology,Monitor,2,353.95,707.91,0.0,70.82
ORD008084,2023-12-19,CUST9201,Consumer,West,Technology,Headphones,2,196.65,353.97,0.1,63.79
ORD008084,2023-12-19,CUST9201,Consumer,West,Technology,Keyboard,1,97.23,97.23,0.0,18.34
ORD008084,2023-12-19,CUST9201,Consumer,West,Furniture,Cabinet,2,451.81,903.61,0.0,192.56
ORD008084,2023-12-19,CUST9201,Consumer,West,Technology,Monitor,1,313.46,313.46,0.0,49.76
ORD008085,2023-12-19,CUST4688,Consumer,North,Office Supplies,Notebook,1,8.26,8.26,0.0,1.9
ORD008086,2023-12-19,CUST4417,Consumer,East,Technology,Monitor,1,267.69,267.69,0.0,42.03
ORD008086,2023-12-19,CUST4417,Consumer,East,Technology,Keyboard,1,76.38,76.38,0.0,13.96
ORD008086,2023-12-19,CUST4417,Consumer,East,Technology,Mouse,1,26.3,26.3,0.0,2.97
ORD008087,2023-12-20,CUST6965,Consumer,South,Office Supplies,Pen,2,2.33,4.67,0.0,1.04
ORD008088,2023-12-20,CUST4872,Home Office,South,Office Supplies,Envelope,1,18.91,18.91,0.0,3.28
ORD008089,2023-12-20,CUST6722,Consumer,West,Technology,USB Drive,1,13.55,13.55,0.0,1.65
ORD008089,2023-12-20,CUST6722,Consumer,West,Office Supplies,Pen,1,2.48,2.48,0.0,0.62
ORD008090,2023-12-20,CUST8052,Consumer,West,Technology,Mouse,1,42.88,36.44,0.15,4.69
ORD008090,2023-12-20,CUST8052,Consumer,West,Technology,Monitor,1,343.88,343.88,0.0,71.59
ORD008091,2023-12-20,CUST4231,Consumer,West,Technology,Webcam,1,95.21,95.21,0.0,18.55
ORD008091,2023-12-20,CUST4231,Consumer,West,Furniture,Chair,1,391.21,391.21,0.0,93.84
ORD008091,2023-12-20,CUST4231,Consumer,West,Office Supplies,Notebook,2,5.59,11.19,0.0,1.87
ORD008091,2023-12-20,CUST4231,Consumer,West,Office Supplies,Folder,1,9.41,9.41,0.0,1.43
ORD008092,2023-12-20,CUST3820,Corporate,East,Furniture,Cabinet,3,187.21,561.64,0.0,101.0
ORD008093,2023-12-20,CUST3594,Consumer,East,Furniture,Bookshelf,4,280.96,1123.83,0.0,328.18
ORD008093,2023-12-20,CUST3594,Consumer,East,Technology,Laptop,4,1180.87,4487.3,0.05,450.76
ORD008093,2023-12-20,CUST3594,Consumer,East,Office Supplies,Pen,1,2.13,2.13,0.0,0.25
ORD008094,2023-12-20,CUST1599,Corporate,West,Technology,USB Drive,1,24.59,24.59,0.0,2.68
ORD008094,2023-12-20,CUST1599,Corporate,West,Office Supplies,Pen,1,4.78,4.78,0.0,1.04
ORD008095,2023-12-20,CUST4537,Corporate,East,Technology,Webcam,1,136.6,136.6,0.0,39.45
ORD008095,2023-12-20,CUST4537,Corporate,East,Furniture,Cabinet,1,384.06,384.06,0.0,113.82
ORD008096,2023-12-20,CUST8209,Home Office,West,Office Supplies,Envelope,2,16.27,32.54,0.0,6.49
ORD008096,2023-12-20,CUST8209,Home Office,West,Technology,Keyboard,2,50.7,101.4,0.0,28.23
ORD008097,2023-12-20,CUST7555,Corporate,East,Office Supplies,Envelope,2,7.69,15.37,0.0,3.67
ORD008097,2023-12-20,CUST7555,Corporate,East,Furniture,Desk,1,461.79,461.79,0.0,60.18
ORD008097,2023-12-20,CUST7555,Corporate,East,Technology,USB Drive,3,16.46,49.37,0.0,8.33
ORD008097,2023-12-20,CUST7555,Corporate,East,Technology,Webcam,1,141.07,141.07,0.0,19.67
ORD008098,2023-12-20,CUST9094,Consumer,East,Technology,Keyboard,1,88.18,88.18,0.0,23.71
ORD008098,2023-12-20,CUST9094,Consumer,East,Office Supplies,Envelope,1,6.99,6.99,0.0,1.41
ORD008099,2023-12-20,CUST7357,Consumer,North,Technology,Keyboard,1,69.28,69.28,0.0,20.45
ORD008099,2023-12-20,CUST7357,Consumer,North,Office Supplies,Stapler,1,12.63,12.63,0.0,2.74
ORD008099,2023-12-20,CUST7357,Consumer,North,Technology,Laptop,3,963.02,2889.06,0.0,786.63
ORD008100,2023-12-20,CUST5042,Corporate,West,Technology,Keyboard,2,64.85,123.21,0.05,34.43
ORD008101,2023-12-20,CUST5885,Consumer,South,Office Supplies,Paper,1,15.38,13.08,0.15,1.67
ORD008101,2023-12-20,CUST5885,Consumer,South,Office Supplies,Pen,2,4.21,7.57,0.1,1.56
ORD008102,2023-12-20,CUST4931,Home Office,West,Furniture,Table,1,292.91,292.91,0.0,46.8
ORD008103,2023-12-20,CUST4679,Consumer,East,Technology,Headphones,1,130.85,124.31,0.05,20.75
ORD008104,2023-12-20,CUST9892,Consumer,South,Technology,Headphones,4,192.33,769.32,0.0,200.11
ORD008104,2023-12-20,CUST9892,Consumer,South,Technology,Laptop,4,969.59,3878.38,0.0,1006.81
ORD008105,2023-12-20,CUST6876,Consumer,West,Furniture,Table,2,241.06,482.12,0.0,109.33
ORD008105,2023-12-20,CUST6876,Consumer,West,Office Supplies,Stapler,2,13.3,26.59,0.0,4.33
ORD008106,2023-12-20,CUST3699,Home Office,West,Technology,Laptop,3,811.46,2434.37,0.0,425.94
ORD008107,2023-12-20,CUST7028,Corporate,South,Furniture,Cabinet,1,192.94,192.94,0.0,25.12
ORD008107,2023-12-20,CUST7028,Corporate,South,Office Supplies,Stapler,1,6.24,6.24,0.0,1.8
ORD008107,2023-12-20,CUST7028,Corporate,South,Technology,Mouse,1,39.86,39.86,0.0,7.13
ORD008108,2023-12-20,CUST1214,Home Office,North,Technology,USB Drive,1,27.27,24.55,0.1,5.7
ORD008109,2023-12-20,CUST9759,Consumer,West,Technology,Headphones,2,53.58,107.16,0.0,14.58
ORD008110,2023-12-20,CUST9873,Consumer,West,Technology,Webcam,2,109.62,219.24,0.0,43.1
ORD008110,2023-12-20,CUST9873,Consumer,West,Furniture,Chair,3,325.33,975.98,0.0,275.57
ORD008111,2023-12-20,CUST8123,Consumer,West,Technology,Mouse,4,16.43,65.71,0.0,9.27
ORD008112,2023-12-20,CUST2607,Home Office,North,Technology,Keyboard,1,88.51,88.51,0.0,15.05
ORD008113,2023-12-20,CUST6169,Consumer,North,Office Supplies,Paper,2,15.55,27.99,0.1,7.99
ORD008113,2023-12-20,CUST6169,Consumer,North,Furniture,Cabinet,3,416.54,1249.61,0.0,135.53
ORD008114,2023-12-20,CUST8106,Consumer,West,Technology,Webcam,3,44.03,132.1,0.0,24.05
ORD008114,2023-12-20,CUST8106,Consumer,West,Technology,Monitor,1,347.29,347.29,0.0,38.88
ORD008114,2023-12-20,CUST8106,Consumer,West,Technology,Headphones,1,127.32,127.32,0.0,20.24
ORD008115,2023-12-20,CUST7860,Home Office,East,Technology,Webcam,1,74.21,74.21,0.0,15.29
ORD008115,2023-12-20,CUST7860,Home Office,East,Technology,Laptop,1,1045.96,1045.96,0.0,292.22
ORD008116,2023-12-20,CUST4637,Consumer,South,Technology,Webcam,1,43.75,43.75,0.0,11.99
ORD008116,2023-12-20,CUST4637,Consumer,South,Technology,Keyboard,1,34.06,34.06,0.0,7.89
ORD008116,2023-12-20,CUST4637,Consumer,South,Office Supplies,Notebook,1,6.56,5.57,0.15,1.55
ORD008116,2023-12-20,CUST4637,Consumer,South,Office Supplies,Folder,1,8.35,8.35,0.0,1.01
ORD008117,2023-12-20,CUST4788,Corporate,South,Technology,Laptop,4,1051.3,3784.68,0.1,540.59
ORD008117,2023-12-20,CUST4788,Corporate,South,Office Supplies,Binder,4,5.16,18.58,0.1,5.06
ORD008117,2023-12-20,CUST4788,Corporate,South,Technology,USB Drive,1,11.02,11.02,0.0,1.89
ORD008117,2023-12-20,CUST4788,Corporate,South,Furniture,Bookshelf,2,255.75,511.5,0.0,72.58
